time,conformance
2.7939999999998038,-0.0007424693243183178
2.794999999999803,-0.0007415415319180774
2.795999999999803,-0.0007406133373804025
2.796999999999803,-0.0007396847411342833
2.797999999999803,-0.0007387557436180359
2.7989999999998028,-0.0007378263452615386
2.799999999999802,-0.000736896546500887
2.8009999999998025,-0.0007359663477704004
2.8019999999998024,-0.0007350357495057303
2.8029999999998023,-0.0007341047521394195
2.803999999999802,-0.0007331733561075637
2.804999999999802,-0.000732241561848479
2.805999999999802,-0.0007313093697924877
2.806999999999802,-0.0007303767803792383
2.8079999999998018,-0.000729443794043938
2.8089999999998017,-0.0007285104112209062
2.809999999999801,-0.0007275766323493471
2.810999999999801,-0.000726642457864024
2.8119999999998013,-0.0007257078882014767
2.812999999999801,-0.0007247729238013534
2.813999999999801,-0.0007238375650979734
2.814999999999801,-0.0007229018125305409
2.815999999999801,-0.0007219656665369278
2.8169999999998008,-0.0007210291275532299
2.8179999999998007,-0.0007200921960204276
2.818999999999801,-0.0007191548723741725
2.8199999999998004,-0.0007182171570541129
2.8209999999998003,-0.0007172790504998972
2.8219999999998,-0.0007163405531489531
2.8229999999998,-0.0007154016654427053
2.8239999999998,-0.0007144623878185818
2.8249999999998,-0.0007135227207175632
2.8259999999998,-0.0007125826645784095
2.8269999999998,-0.0007116422198416572
2.8279999999998,-0.0007107013869473988
2.8289999999997995,-0.0007097601663383912
2.8299999999998,-0.0007088185584516182
2.8309999999997992,-0.0007078765637316131
2.831999999999799,-0.0007069341826158038
2.832999999999799,-0.0007059914155487235
2.833999999999799,-0.0007050482629709087
2.834999999999799,-0.0007041047253242283
2.8359999999997987,-0.0007031608030518832
2.8369999999997986,-0.0007022164965921895
2.8379999999997985,-0.000701271806391901
2.8389999999997984,-0.0007003267328915541
2.8399999999997982,-0.0006993812765343499
2.840999999999798,-0.0006984354377643776
2.841999999999798,-0.0006974892170226177
2.842999999999798,-0.0006965426147562681
2.843999999999798,-0.0006955956314058653
2.8449999999997977,-0.0006946482674159427
2.8459999999997976,-0.0006937005232314775
2.846999999999797,-0.0006927523992956708
2.8479999999997974,-0.0006918038960535
2.8489999999997973,-0.0006908550139508307
2.849999999999797,-0.0006899057534308639
2.850999999999797,-0.0006889561149394652
2.851999999999797,-0.0006880060989238324
2.852999999999797,-0.0006870557058271665
2.8539999999997967,-0.0006861049360966653
2.8549999999997966,-0.0006851537901773064
2.8559999999997965,-0.0006842022685162874
2.8569999999997964,-0.0006832503715599181
2.8579999999997963,-0.0006822980997536199
2.858999999999796,-0.0006813454535459229
2.859999999999796,-0.0006803924333826927
2.860999999999796,-0.0006794390397111272
2.861999999999796,-0.0006784852729797564
2.862999999999796,-0.0006775311336357781
2.863999999999796,-0.0006765766221259462
2.8649999999997955,-0.0006756217389014552
2.865999999999796,-0.0006746664844072825
2.8669999999997957,-0.0006737108590928464
2.867999999999795,-0.0006727548634088976
2.868999999999795,-0.0006717984978004132
2.869999999999795,-0.0006708417627212526
2.870999999999795,-0.0006698846586168372
2.8719999999997947,-0.0006689271859379176
2.8729999999997946,-0.0006679693451352442
2.8739999999997945,-0.0006670111366582354
2.8749999999997944,-0.0006660525609549772
2.8759999999997943,-0.000665093618480217
2.876999999999794,-0.0006641343096798202
2.877999999999794,-0.0006631746350076462
2.878999999999794,-0.0006622145949131131
2.879999999999794,-0.0006612541898487478
2.8809999999997937,-0.0006602934202644128
2.8819999999997936,-0.0006593322866135232
2.882999999999793,-0.0006583707893446089
2.8839999999997934,-0.0006574089289137497
2.8849999999997933,-0.0006564467057703638
2.885999999999793,-0.0006554841203678663
2.886999999999793,-0.0006545211731578959
2.887999999999793,-0.0006535578645952
2.888999999999793,-0.000652594195129641
2.8899999999997927,-0.0006516301652177425
2.8909999999997926,-0.0006506657753102552
2.8919999999997925,-0.0006497010258614822
2.8929999999997924,-0.0006487359173275031
2.8939999999997923,-0.0006477704501586246
2.894999999999792,-0.0006468046248118142
2.895999999999792,-0.0006458384417404872
2.896999999999792,-0.0006448719013985027
2.897999999999792,-0.0006439050042423844
2.898999999999792,-0.0006429377507246592
2.899999999999792,-0.000641970141302739
2.9009999999997915,-0.000641002176430927
2.9019999999997914,-0.0006400338565644148
2.9029999999997917,-0.00063906518216017
2.903999999999791,-0.0006380961536738283
2.904999999999791,-0.000637126771560137
2.905999999999791,-0.0006361570362787283
2.906999999999791,-0.0006351869482816852
2.9079999999997908,-0.0006342165080299722
2.90899999999979,-0.0006332457159765603
2.9099999999997905,-0.0006322745725833023
2.9109999999997904,-0.0006313030783031692
2.9119999999997903,-0.0006303312335966815
2.91299999999979,-0.0006293590389203629
2.91399999999979,-0.0006283864947302931
2.91499999999979,-0.0006274136014892129
2.91599999999979,-0.0006264403596514256
2.9169999999997898,-0.0006254667696774519
2.9179999999997897,-0.0006244928320251475
2.918999999999789,-0.0006235185471537008
2.919999999999789,-0.0006225439155200796
2.9209999999997893,-0.0006215689375883571
2.921999999999789,-0.0006205936138137247
2.922999999999789,-0.0006196179446584793
2.923999999999789,-0.0006186419305813651
2.924999999999789,-0.0006176655720420143
2.9259999999997888,-0.0006166888695009476
2.9269999999997887,-0.0006157118234186854
2.9279999999997885,-0.0006147344342566363
2.9289999999997884,-0.0006137567024748769
2.9299999999997883,-0.0006127786285348158
2.930999999999788,-0.0006118002128978617
2.931999999999788,-0.0006108214560245351
2.932999999999788,-0.0006098423583775769
2.933999999999788,-0.0006088629204170637
2.934999999999788,-0.0006078831426070685
2.935999999999788,-0.0006069030254090002
2.936999999999788,-0.0006059225692838233
2.9379999999997874,-0.0006049417746973873
2.938999999999788,-0.0006039606421075483
2.9399999999997872,-0.0006029791719837085
2.940999999999787,-0.0006019973647819477
2.941999999999787,-0.0006010152209712238
2.942999999999787,-0.0006000327410107253
2.943999999999787,-0.000599049925367634
2.9449999999997867,-0.0005980667745042467
2.9459999999997866,-0.0005970832888841926
2.9469999999997865,-0.0005960994689728771
2.9479999999997863,-0.0005951153152334854
2.9489999999997862,-0.0005941308281331992
2.949999999999786,-0.0005931460081338713
2.950999999999786,-0.0005921608557004632
2.951999999999786,-0.0005911753713014889
2.952999999999786,-0.0005901895553988012
2.9539999999997857,-0.0005892034084604703
2.9549999999997856,-0.0005882169309501251
2.955999999999785,-0.0005872301233353916
2.9569999999997854,-0.0005862429860812313
2.957999999999785,-0.00058525551965527
2.958999999999785,-0.0005842677245229133
2.959999999999785,-0.0005832796011504549
2.960999999999785,-0.0005822911500055206
2.961999999999785,-0.0005813023715552923
2.9629999999997847,-0.000580313266267396
2.9639999999997846,-0.0005793238346076812
2.9649999999997845,-0.0005783340770464385
2.9659999999997844,-0.000577343994047741
2.9669999999997843,-0.0005763535860823232
2.967999999999784,-0.0005753628536173672
2.968999999999784,-0.000574371797121831
2.969999999999784,-0.0005733804170646728
2.970999999999784,-0.0005723887139121864
2.971999999999784,-0.0005713966881364385
2.972999999999784,-0.0005704043402028347
2.9739999999997835,-0.000569411670584774
2.974999999999784,-0.0005684186797467738
2.9759999999997837,-0.0005674253681640096
2.976999999999783,-0.0005664317363009985
2.977999999999783,-0.000565437784632028
2.978999999999783,-0.000564443513625168
2.979999999999783,-0.0005634489237515972
2.9809999999997827,-0.0005624540154807178
2.9819999999997826,-0.0005614587892837086
2.9829999999997825,-0.0005604632456317482
2.9839999999997824,-0.0005594673849955711
2.9849999999997823,-0.0005584712078463561
2.985999999999782,-0.0005574747146561698
2.986999999999782,-0.0005564779058948588
2.987999999999782,-0.0005554807820362662
2.988999999999782,-0.0005544833435511265
2.9899999999997817,-0.0005534855909137271
2.9909999999997816,-0.0005524875245934702
2.991999999999781,-0.0005514891450637549
2.9929999999997814,-0.0005504904527975363
2.9939999999997813,-0.0005494914482668811
2.994999999999781,-0.0005484921319465208
2.995999999999781,-0.0005474925043067458
2.996999999999781,-0.0005464925658253961
2.997999999999781,-0.0005454923169714299
2.9989999999997807,-0.0005444917582231312
2.9999999999997806,-0.0005434908900490143
3.0009999999997805,-0.0005424897129282513
3.0019999999997804,-0.0005414882273311328
3.0029999999997803,-0.0005404864337350546
3.00399999999978,-0.0005394843326134158
3.00499999999978,-0.0005384819244382832
3.00599999999978,-0.0005374792096897174
3.00699999999978,-0.000536476188839341
3.00799999999978,-0.0005354728623636618
3.00899999999978,-0.0005344692307378551
3.0099999999997795,-0.0005334652944370966
3.0109999999997794,-0.0005324610539405583
3.0119999999997797,-0.0005314565097171986
3.012999999999779,-0.0005304516622515187
3.013999999999779,-0.000529446512012921
3.014999999999779,-0.0005284410594827982
3.015999999999779,-0.000527435305133217
3.0169999999997787,-0.0005264292494464584
3.017999999999778,-0.0005254228928950333
3.0189999999997785,-0.0005244162359563376
3.0199999999997784,-0.0005234092791130962
3.0209999999997783,-0.0005224020228338233
3.021999999999778,-0.0005213944676061288
3.022999999999778,-0.0005203866138998592
3.023999999999778,-0.0005193784621981834
3.024999999999778,-0.0005183700129758329
3.0259999999997778,-0.0005173612667146443
3.0269999999997776,-0.0005163522238897933
3.027999999999777,-0.0005153428849817843
3.028999999999777,-0.0005143332504711218
3.0299999999997773,-0.0005133233208320931
3.030999999999777,-0.0005123130965487555
3.031999999999777,-0.0005113025780980607
3.032999999999777,-0.0005102917659609574
3.033999999999777,-0.0005092806606143974
3.0349999999997768,-0.000508269262542882
3.0359999999997767,-0.0005072575722206984
3.0369999999997765,-0.0005062455901341245
3.0379999999997764,-0.0005052333167596679
3.0389999999997763,-0.0005042207525782771
3.039999999999776,-0.0005032078980717891
3.040999999999776,-0.0005021947537211524
3.041999999999776,-0.0005011813200064275
3.042999999999776,-0.0005001675974098951
3.043999999999776,-0.0004991535864125041
3.044999999999776,-0.000498139287495647
3.045999999999776,-0.0004971247011402724
3.0469999999997754,-0.0004961098278313258
3.0479999999997758,-0.0004950946680457591
3.0489999999997752,-0.0004940792222711821
3.049999999999775,-0.000493063490986323
3.050999999999775,-0.000492047474675239
3.051999999999775,-0.0004910311738202111
3.052999999999775,-0.0004900145889061847
3.0539999999997747,-0.0004889977204118878
3.0549999999997746,-0.00048798056882537466
3.0559999999997745,-0.0004869631346258174
3.0569999999997743,-0.0004859454182994938
3.0579999999997742,-0.00048492742032868463
3.058999999999774,-0.0004839091411978913
3.059999999999774,-0.000482890581391171
3.060999999999774,-0.0004818717413934692
3.061999999999774,-0.0004808526216866227
3.0629999999997737,-0.00047983322275824136
3.0639999999997736,-0.0004788135450883857
3.064999999999773,-0.00047779358916866244
3.0659999999997734,-0.00047677335547779975
3.066999999999773,-0.00047575284450518396
3.067999999999773,-0.0004747320567339841
3.068999999999773,-0.000473710992650922
3.069999999999773,-0.0004726896527396107
3.070999999999773,-0.0004716680374872162
3.0719999999997727,-0.00047064614738223653
3.0729999999997726,-0.0004696239829042881
3.0739999999997725,-0.00046860154454764213
3.0749999999997724,-0.0004675788327896946
3.075999999999772,-0.0004665558481256049
3.076999999999772,-0.0004655325910363217
3.077999999999772,-0.0004645090620130077
3.078999999999772,-0.00046348526153883185
3.079999999999772,-0.00046246119010273645
3.080999999999772,-0.0004614368481932196
3.081999999999772,-0.0004604122362947827
3.0829999999997715,-0.00045938735489947646
3.083999999999772,-0.00045836220449002596
3.0849999999997717,-0.0004573367855580379
3.085999999999771,-0.0004563110985911223
3.086999999999771,-0.00045528514407644494
3.087999999999771,-0.00045425892250383626
3.088999999999771,-0.00045323243436001803
3.0899999999997707,-0.000452205680136597
3.0909999999997706,-0.0004511786603198509
3.0919999999997705,-0.0004501513754000541
3.0929999999997704,-0.00044912382586659305
3.0939999999997703,-0.0004480960122084099
3.09499999999977,-0.00044706793491444685
3.09599999999977,-0.0004460395944754225
3.09699999999977,-0.0004450109913807232
3.09799999999977,-0.00044398212612151156
3.0989999999997697,-0.0004429529991867298
3.0999999999997696,-0.00044192361106620837
3.100999999999769,-0.0004408939622506658
3.1019999999997694,-0.00043986405323259703
3.1029999999997693,-0.000438833884499612
3.103999999999769,-0.00043780345654598207
3.104999999999769,-0.0004367727698606494
3.105999999999769,-0.00043574182493477664
3.106999999999769,-0.0004347106222595265
3.1079999999997687,-0.00043367916232872616
3.1089999999997686,-0.0004326474456299856
3.1099999999997685,-0.00043161547266157285
3.1109999999997684,-0.00043058324390665703
3.1119999999997683,-0.00042955075986661484
3.112999999999768,-0.0004285180210263917
3.113999999999768,-0.00042748502788247933
3.114999999999768,-0.0004264517809269286
3.115999999999768,-0.0004254182806482376
3.116999999999768,-0.00042438452754556266
3.117999999999768,-0.0004233505221096223
3.1189999999997675,-0.00042231626483202334
3.1199999999997674,-0.000421281756207037
3.1209999999997677,-0.00042024699672849053
3.121999999999767,-0.00041921198688887884
3.122999999999767,-0.0004181767271833614
3.123999999999767,-0.00041714121810443316
3.124999999999767,-0.00041610546014769767
3.1259999999997667,-0.0004150694538074262
3.126999999999766,-0.00041403319957478146
3.1279999999997665,-0.0004129966979480315
3.1289999999997664,-0.0004119599494201154
3.1299999999997663,-0.0004109229544866366
3.130999999999766,-0.00040988571364097837
3.131999999999766,-0.00040884822737963233
3.132999999999766,-0.00040781049619509346
3.133999999999766,-0.0004067725205882944
3.1349999999997658,-0.00040573430104728914
3.1359999999997656,-0.0004046958380747867
3.136999999999765,-0.00040365713216194976
3.1379999999997654,-0.0004026181838070464
3.1389999999997653,-0.0004015789935039038
3.139999999999765,-0.00040053956175212235
3.140999999999765,-0.00039949988904508515
3.141999999999765,-0.00039845997587883986
3.142999999999765,-0.0003974198227547632
3.1439999999997648,-0.0003963794301626855
3.1449999999997647,-0.00039533879860531584
3.1459999999997645,-0.00039429792857736956
3.1469999999997644,-0.0003932568205744502
3.1479999999997643,-0.00039221547509749044
3.148999999999764,-0.0003911738926412056
3.149999999999764,-0.0003901320737038638
3.150999999999764,-0.00038909001878550953
3.151999999999764,-0.0003880477283799699
3.152999999999764,-0.00038700520298728946
3.153999999999764,-0.0003859624431070685
3.1549999999997635,-0.00038491944923357835
3.1559999999997634,-0.0003838762218713043
3.1569999999997638,-0.0003828327615118532
3.157999999999763,-0.0003817890686605985
3.158999999999763,-0.00038074514381225555
3.159999999999763,-0.0003797009874664248
3.160999999999763,-0.0003786566001240388
3.161999999999763,-0.0003776119822820334
3.1629999999997627,-0.00037656713444134127
3.1639999999997626,-0.0003755220571015627
3.1649999999997624,-0.00037447675076096587
3.1659999999997623,-0.0003734312159213715
3.1669999999997622,-0.00037238545308060367
3.167999999999762,-0.0003713394627409272
3.168999999999762,-0.00037029324540061026
3.169999999999762,-0.00036924680156014134
3.170999999999762,-0.00036820013172222943
3.1719999999997617,-0.0003671532363864749
3.1729999999997616,-0.00036610611605158994
3.173999999999761,-0.0003650587712211717
3.1749999999997613,-0.0003640112023965969
3.175999999999761,-0.00036296341007524546
3.176999999999761,-0.0003619153947633791
3.177999999999761,-0.0003608671569583777
3.178999999999761,-0.0003598186971642825
3.179999999999761,-0.0003587700158815821
3.1809999999997607,-0.00035772111361254133
3.181999999999761,-0.00035667199085942514
3.1829999999997605,-0.00035562264812316613
3.1839999999997604,-0.0003545730859064733
3.18499999999976,-0.0003535233047129438
3.18599999999976,-0.00035247330504439844
3.18699999999976,-0.0003514230874039903
3.18799999999976,-0.0003503726522935402
3.18899999999976,-0.0003493220002157571
3.18999999999976,-0.0003482711316742382
3.19099999999976,-0.0003472200471721365
3.1919999999997595,-0.00034616874721304924
3.19299999999976,-0.0003451172322992413
3.1939999999997597,-0.0003440655029356421
3.194999999999759,-0.0003430135596258488
3.195999999999759,-0.0003419614028721263
3.196999999999759,-0.00034090903318162447
3.197999999999759,-0.0003398564510530555
3.1989999999997587,-0.0003388036569962338
3.1999999999997586,-0.00033775065151164796
3.2009999999997585,-0.0003366974351060037
3.2019999999997584,-0.0003356440082828982
3.2029999999997583,-0.0003345903715463727
3.203999999999758,-0.00033353652540402123
3.204999999999758,-0.00033248247035722045
3.205999999999758,-0.00033142820691356434
3.206999999999758,-0.000330373735576206
3.2079999999997577,-0.0003293190568536275
3.2089999999997576,-0.00032826417124764973
3.209999999999757,-0.0003272090792667548
3.2109999999997574,-0.00032615378141498397
3.2119999999997573,-0.00032509827819859893
3.212999999999757,-0.0003240425701229732
3.213999999999757,-0.0003229866576961449
3.214999999999757,-0.00032193054142215516
3.215999999999757,-0.00032087422180859804
3.2169999999997567,-0.00031981769936084703
3.2179999999997566,-0.00031876097458782837
3.2189999999997565,-0.0003177040479940274
3.2199999999997564,-0.0003166469200870381
3.2209999999997563,-0.00031558959137312215
3.221999999999756,-0.0003145320623607617
3.222999999999756,-0.0003134743335553303
3.223999999999756,-0.00031241640546442184
3.224999999999756,-0.0003113582785978508
3.225999999999756,-0.0003102999534609907
3.226999999999756,-0.00030924143056276776
3.2279999999997555,-0.00030818271041033185
3.2289999999997554,-0.00030712379351083285
3.2299999999997557,-0.0003060646803727529
3.230999999999755,-0.0003050053715050183
3.231999999999755,-0.0003039458674152229
3.232999999999755,-0.0003028861686127371
3.233999999999755,-0.00030182627560471076
3.2349999999997547,-0.00030076618890317874
3.235999999999754,-0.0002997059090117382
3.2369999999997545,-0.00029864543644197994
3.2379999999997544,-0.0002975847717041624
3.2389999999997543,-0.00029652391530410327
3.239999999999754,-0.00029546286775383734
3.240999999999754,-0.0002944016295614027
3.241999999999754,-0.00029334020123705784
3.242999999999754,-0.00029227858329106127
3.2439999999997537,-0.00029121677623100695
3.2449999999997536,-0.00029015478056759747
3.245999999999753,-0.0002890925968119795
3.2469999999997534,-0.00028803022547219115
3.2479999999997533,-0.0002869676670615995
3.248999999999753,-0.00028590492208646623
3.249999999999753,-0.0002848419910606026
3.250999999999753,-0.00028377887449071437
3.251999999999753,-0.0002827155728928332
3.2529999999997528,-0.00028165208677277676
3.2539999999997526,-0.000280588416643468
3.2549999999997525,-0.00027952456301694184
3.2559999999997524,-0.0002784605264025686
3.2569999999997523,-0.0002773963073114949
3.257999999999752,-0.0002763319062579761
3.258999999999752,-0.000275267323748718
3.259999999999752,-0.00027420256029841994
3.260999999999752,-0.0002731376164191168
3.261999999999752,-0.00027207249262017896
3.262999999999752,-0.00027100718941586166
3.2639999999997515,-0.0002699417073181998
3.2649999999997514,-0.00026887604683656363
3.2659999999997518,-0.0002678102084865408
3.266999999999751,-0.0002667441927775016
3.267999999999751,-0.00026567800022414545
3.268999999999751,-0.0002646116313380631
3.269999999999751,-0.0002635450866317335
3.2709999999997508,-0.00026247836661941193
3.2719999999997507,-0.00026141147181135693
3.2729999999997506,-0.00026034440272404424
3.2739999999997504,-0.00025927715986773237
3.2749999999997503,-0.0002582097437557884
3.2759999999997502,-0.0002571421549029118
3.27699999999975,-0.00025607439382246966
3.27799999999975,-0.0002550064610269409
3.27899999999975,-0.00025393835703102496
3.27999999999975,-0.00025287008234808894
3.2809999999997497,-0.0002518016374915
3.2819999999997496,-0.0002507330229777338
3.282999999999749,-0.0002496642393161608
3.2839999999997493,-0.00024859528702547706
3.284999999999749,-0.0002475261666181616
3.285999999999749,-0.00024645687860846976
3.286999999999749,-0.0002453874235102127
3.287999999999749,-0.00024431780184075436
3.288999999999749,-0.00024324801411035324
3.2899999999997487,-0.0002421780608390378
3.290999999999749,-0.00024110794253928702
3.2919999999997485,-0.000240037659724468
3.2929999999997484,-0.00023896721291372103
3.293999999999748,-0.0002378966026177487
3.294999999999748,-0.00023682582935702357
3.295999999999748,-0.00023575489364180413
3.296999999999748,-0.0002346837959907866
3.297999999999748,-0.00023361253691822625
3.298999999999748,-0.00023254111694237523
3.299999999999748,-0.00023146953657526836
3.3009999999997475,-0.00023039779633693414
3.301999999999748,-0.00022932589674073967
3.3029999999997472,-0.00022825383830271662
3.303999999999747,-0.00022718162154156119
3.304999999999747,-0.0002261092469706405
3.305999999999747,-0.00022503671510998302
3.306999999999747,-0.0002239640264725118
3.3079999999997467,-0.0002228911815773671
3.3089999999997466,-0.00022181818093924832
3.3099999999997465,-0.0002207450250795162
3.3109999999997464,-0.00021967171450842926
3.3119999999997463,-0.00021859824974956865
3.312999999999746,-0.0002175246313167456
3.313999999999746,-0.0002164508597282122
3.314999999999746,-0.00021537693550044423
3.315999999999746,-0.00021430285915258196
3.3169999999997457,-0.00021322863120110114
3.3179999999997456,-0.00021215425216203343
3.318999999999745,-0.00021107972255629548
3.3199999999997454,-0.00021000504290036304
3.3209999999997453,-0.00020893021371204412
3.321999999999745,-0.00020785523551047902
3.322999999999745,-0.00020678010881214348
3.323999999999745,-0.0002057048341361778
3.324999999999745,-0.00020462941200127815
3.3259999999997447,-0.00020355384292658485
3.3269999999997446,-0.00020247812742812954
3.3279999999997445,-0.00020140226602860523
3.3289999999997444,-0.00020032625924137903
3.3299999999997443,-0.0001992501075913644
3.330999999999744,-0.00019817381159192848
3.331999999999744,-0.00019709737176709652
3.332999999999744,-0.0001960207886324561
3.333999999999744,-0.0001949440627107002
3.334999999999744,-0.00019386719451608414
3.335999999999744,-0.0001927901845726332
3.3369999999997435,-0.00019171303339593493
3.3379999999997434,-0.00019063574151134688
3.3389999999997437,-0.000189558309431348
3.339999999999743,-0.00018848073768351625
3.340999999999743,-0.00018740302677944243
3.341999999999743,-0.0001863251772471486
3.342999999999743,-0.00018524718960089004
3.3439999999997427,-0.0001841690643629157
3.344999999999742,-0.00018309080205503037
3.3459999999997425,-0.00018201240319326573
3.3469999999997424,-0.00018093386830431157
3.3479999999997423,-0.00017985519790464366
3.348999999999742,-0.00017877639251295818
3.349999999999742,-0.00017769745265683312
3.350999999999742,-0.00017661837884830334
3.351999999999742,-0.00017553917161627908
3.3529999999997417,-0.000174459831476792
3.3539999999997416,-0.0001733803589529792
3.354999999999741,-0.00017230075456486915
3.3559999999997414,-0.00017122101883559893
3.3569999999997413,-0.00017014115228386473
3.357999999999741,-0.00016906115543191547
3.358999999999741,-0.0001679810288037764
3.359999999999741,-0.00016690077291903194
3.360999999999741,-0.0001658203882981546
3.3619999999997408,-0.00016473987546650193
3.3629999999997406,-0.00016365923494099377
3.3639999999997405,-0.00016257846724876401
3.3649999999997404,-0.00016149757290895295
3.3659999999997403,-0.00016041655244380948
3.36699999999974,-0.00015933540637735888
3.36799999999974,-0.00015825413522918552
3.36899999999974,-0.00015717273952375876
3.36999999999974,-0.00015609121978110707
3.37099999999974,-0.0001550095765296966
3.37199999999974,-0.00015392781028511493
3.3729999999997395,-0.00015284592157449595
3.3739999999997394,-0.00015176391091697994
3.3749999999997398,-0.0001506817788401449
3.375999999999739,-0.00014959952586091063
3.376999999999739,-0.00014851715251129605
3.377999999999739,-0.00014743465930422417
3.378999999999739,-0.00014635204677126978
3.3799999999997388,-0.00014526931543157318
3.3809999999997387,-0.0001441864658100478
3.3819999999997385,-0.00014310349842983072
3.3829999999997384,-0.00014202041381095043
3.3839999999997383,-0.00014093721248320534
3.384999999999738,-0.00013985389496662393
3.385999999999738,-0.00013877046178611963
3.386999999999738,-0.0001376869134661618
3.387999999999738,-0.00013660325052855526
3.3889999999997378,-0.00013551947350043392
3.3899999999997377,-0.0001344355829022703
3.3909999999997376,-0.0001333515792625306
3.391999999999737,-0.00013226746309813464
3.3929999999997373,-0.00013118323494332174
3.393999999999737,-0.00013009889531767627
3.394999999999737,-0.00012901444474344714
3.395999999999737,-0.00012792988375132097
3.396999999999737,-0.00012684521285910577
3.397999999999737,-0.0001257604325952677
3.3989999999997367,-0.00012467554348605248
3.399999999999737,-0.00012359054605282083
3.4009999999997365,-0.00012250544082315074
3.4019999999997363,-0.00012142022832151156
3.402999999999736,-0.00012033490907281674
3.403999999999736,-0.00011924948360153564
3.404999999999736,-0.00011816395243569033
3.405999999999736,-0.00011707831609797381
3.406999999999736,-0.00011599257511285543
3.407999999999736,-0.00011490673001057772
3.408999999999736,-0.0001138207813125014
3.4099999999997355,-0.00011273472954576036
3.410999999999736,-0.00011164857523615623
3.4119999999997352,-0.00011056231890949064
3.412999999999735,-0.00010947596109156521
3.413999999999735,-0.0001083895023108461
3.414999999999735,-0.00010730294308736177
3.415999999999735,-0.00010621628395535154
3.4169999999997347,-0.00010512952543129117
3.4179999999997346,-0.00010404266805119633
3.4189999999997345,-0.0001029557123342073
3.4199999999997344,-0.00010186865881145479
3.4209999999997343,-0.00010078150800785224
3.421999999999734,-9.969426044875718e-05
3.422999999999734,-9.860691666041532e-05
3.423999999999734,-9.751947717528964e-05
3.424999999999734,-9.643194251118814e-05
3.4259999999997337,-9.534431320368242e-05
3.4269999999997336,-9.425658977235685e-05
3.427999999999733,-9.316877274967439e-05
3.4289999999997334,-9.208086266099258e-05
3.4299999999997333,-9.099286003122486e-05
3.430999999999733,-8.990476539150194e-05
3.431999999999733,-8.881657926629316e-05
3.432999999999733,-8.772830218184424e-05
3.433999999999733,-8.663993466972997e-05
3.4349999999997327,-8.555147725530787e-05
3.4359999999997326,-8.446293046393549e-05
3.4369999999997325,-8.337429482585534e-05
3.4379999999997324,-8.228557086953359e-05
3.4389999999997323,-8.119675911988367e-05
3.439999999999732,-8.010786010936854e-05
3.440999999999732,-7.901887436023713e-05
3.441999999999732,-7.792980240450831e-05
3.442999999999732,-7.684064476842778e-05
3.443999999999732,-7.575140197912944e-05
3.444999999999732,-7.466207456774399e-05
3.4459999999997315,-7.357266306051713e-05
3.4469999999997314,-7.248316798458276e-05
3.4479999999997317,-7.139358987195976e-05
3.448999999999731,-7.030392924844975e-05
3.449999999999731,-6.921418664429524e-05
3.450999999999731,-6.812436258529786e-05
3.451999999999731,-6.703445760081195e-05
3.4529999999997307,-6.59444722219682e-05
3.4539999999997306,-6.485440697501232e-05
3.4549999999997305,-6.376426239151911e-05
3.4559999999997304,-6.267403899506974e-05
3.4569999999997303,-6.158373732212397e-05
3.45799999999973,-6.049335789359844e-05
3.45899999999973,-5.9402901245064754e-05
3.45999999999973,-5.831236790365679e-05
3.46099999999973,-5.722175839695254e-05
3.4619999999997297,-5.6131073256970865e-05
3.4629999999997296,-5.504031300995749e-05
3.463999999999729,-5.394947818615492e-05
3.4649999999997294,-5.2858569318470217e-05
3.4659999999997293,-5.176758693226091e-05
3.466999999999729,-5.0676531556881343e-05
3.467999999999729,-4.958540372612674e-05
3.468999999999729,-4.84942039631342e-05
3.469999999999729,-4.740293280569574e-05
3.4709999999997287,-4.631159077739255e-05
3.4719999999997286,-4.5220178411131684e-05
3.4729999999997285,-4.412869623404703e-05
3.4739999999997284,-4.303714477993381e-05
3.4749999999997283,-4.194552457637002e-05
3.475999999999728,-4.0853836153598166e-05
3.476999999999728,-3.9762080044081216e-05
3.477999999999728,-3.8670256772732614e-05
3.478999999999728,-3.757836687512395e-05
3.479999999999728,-3.648641088194182e-05
3.480999999999728,-3.5394389317211505e-05
3.4819999999997275,-3.430230271739276e-05
3.4829999999997274,-3.321015161228402e-05
3.4839999999997278,-3.2117936529463265e-05
3.484999999999727,-3.102565800139345e-05
3.485999999999727,-2.993331655876119e-05
3.486999999999727,-2.884091273136491e-05
3.487999999999727,-2.7748447052999836e-05
3.4889999999997268,-2.6655920049911686e-05
3.4899999999997267,-2.5563332257227955e-05
3.4909999999997265,-2.4470684203414805e-05
3.4919999999997264,-2.3377976418714752e-05
3.4929999999997263,-2.2285209437811204e-05
3.493999999999726,-2.1192383787838054e-05
3.494999999999726,-2.009950000347871e-05
3.495999999999726,-1.900655861319933e-05
3.496999999999726,-1.7913560148574703e-05
3.4979999999997258,-1.68205051416237e-05
3.4989999999997257,-1.572739412525337e-05
3.4999999999997256,-1.4634227627041696e-05
3.500999999999725,-1.3541006183004356e-05
3.5019999999997253,-1.2447730320275241e-05
3.502999999999725,-1.1354400573981849e-05
3.503999999999725,-1.0261017473034428e-05
3.504999999999725,-9.167581549451853e-06
3.505999999999725,-8.074093339693889e-06
3.506999999999725,-6.9805533682298915e-06
3.5079999999997247,-5.886962172407806e-06
3.508999999999725,-4.793320282470148e-06
